source_kind,id,name,source_url,expected_target_url,legacy_http_status,target_http_status,status,reason,evidence
post,175214,,https://dash.alelm.net/health/175214/%d9%87%d9%84-%d9%84%d9%84%d8%b5%d9%8a%d8%a7%d9%85-%d9%85%d8%ae%d8%a7%d8%b7%d8%b1-%d8%b9%d9%84%d9%89-%d9%85%d8%b1%d8%b6%d9%89-%d8%a7%d9%84%d8%b3%d9%83%d8%b1%d8%9f/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175215,,https://dash.alelm.net/varieties/175215/%d8%a8%d8%a7%d9%84%d8%b5%d9%88%d8%b1-%d9%84%d8%ad%d8%b8%d8%a7%d8%aa-%d9%85%d9%86-%d8%ad%d9%8a%d8%a7%d8%a9-%d9%83%d9%8a%d8%aa-%d9%85%d9%8a%d8%af%d9%84%d8%aa%d9%88%d9%86-%d8%a3%d9%85%d9%8a%d8%b1%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175231,,https://dash.alelm.net/sciences/175231/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d9%8a%d8%b9%d8%af-%d9%8a%d9%88%d9%85-19-%d9%85%d8%a7%d8%b1%d8%b3-%d8%a3%d8%ad%d8%af-%d8%a3%d9%81%d8%b6%d9%84-%d9%84%d9%8a%d8%a7%d9%84%d9%8a-%d9%85%d8%b4%d8%a7%d9%87/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175239,,https://dash.alelm.net/sciences/175239/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d9%8a%d8%b5%d8%af%d8%b1-%d8%a7%d9%84%d8%ab%d9%84%d8%ac-%d8%b5%d8%b1%d9%8a%d8%b1%d9%8b%d8%a7-%d8%b9%d9%86%d8%af-%d8%a7%d9%84%d9%85%d8%b4%d9%8a-%d8%b9%d9%84%d9%8a%d9%87/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175247,,https://dash.alelm.net/technology/175247/%d8%a7%d9%84%d9%8a%d9%88%d9%85-%d9%88%d9%85%d8%b3%d8%aa%d9%82%d8%a8%d9%84%d9%8b%d8%a7-%d8%a3%d9%83%d8%ab%d8%b1-%d8%a7%d9%84%d8%af%d9%88%d9%84-%d8%a5%d9%86%d8%aa%d8%a7%d8%ac%d9%8b%d8%a7-%d9%84%d8%a3/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175274,,https://dash.alelm.net/sport/175274/%d8%a7%d9%84%d9%81%d8%b1%d9%82-%d8%a7%d9%84%d8%b1%d9%8a%d8%a7%d8%b6%d9%8a%d8%a9-%d8%a7%d9%84%d8%a3%d8%ba%d9%84%d9%89-%d9%81%d9%8a-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175278,,https://dash.alelm.net/economy/175278/%d8%a5%d9%8a%d8%b1%d8%a7%d8%af%d8%a7%d8%aa-%d8%b5%d9%86%d8%a7%d8%b9%d8%a9-%d8%a7%d9%84%d8%aa%d8%a8%d8%ba-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175283,,https://dash.alelm.net/technology/175283/%d8%a7%d9%84%d8%af%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d9%83%d8%ab%d8%b1-%d8%ba%d9%84%d9%82%d9%8b%d8%a7-%d9%84%d9%84%d8%a5%d9%86%d8%aa%d8%b1%d9%86%d8%aa-%d9%81%d9%8a-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175287,,https://dash.alelm.net/world/175287/%d8%a5%d8%b2%d8%a7%d9%84%d8%a9-%d8%ab%d8%a7%d9%86%d9%8a-%d8%a3%d9%83%d8%b3%d9%8a%d8%af-%d8%a7%d9%84%d9%83%d8%b1%d8%a8%d9%88%d9%86-%d8%b1%d9%82%d9%85-%d9%87%d8%a7%d9%85-%d9%81%d9%8a-%d9%85%d8%b9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175295,,https://dash.alelm.net/technology/175295/%d8%aa%d9%81%d8%a7%d8%b5%d9%8a%d9%84-%d8%a7%d9%84%d9%86%d8%b3%d8%ae%d8%a9-%d8%a7%d9%84%d9%85%d8%b7%d9%88%d8%b1%d8%a9-%d9%85%d9%86-%d8%ae%d8%af%d9%85%d8%a9-%d8%a3%d8%a8%d8%b4%d8%b1-%d8%b3%d9%81%d8%b1/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175296,,https://dash.alelm.net/culture/175296/%d8%a7%d9%84%d9%86%d9%85%d9%88-%d8%a7%d9%84%d9%85%d8%aa%d9%88%d9%82%d8%b9-%d9%84%d8%a3%d8%b9%d8%af%d8%a7%d8%af-%d9%85%d8%b9%d8%aa%d9%86%d9%82%d9%8a-%d8%a7%d9%84%d8%af%d9%8a%d8%a7%d9%86%d8%a7%d8%aa/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175307,,https://dash.alelm.net/sciences/175307/%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d8%ac-%d9%85%d9%88%d9%87%d8%a8%d8%a9-%d8%a7%d9%84%d8%a5%d8%ab%d8%b1%d8%a7%d8%a6%d9%8a-%d8%a7%d9%84%d8%a3%d9%83%d8%a7%d8%af%d9%8a%d9%85%d9%8a/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175311,,https://dash.alelm.net/politics/175311/%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%af%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d8%b9%d8%b6%d8%a7%d8%a1-%d9%81%d9%8a-%d8%b9%d8%b5%d8%a8%d8%a9-%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d9%88%d8%a7%d9%84%d8%a3%d9%85%d9%85/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175316,,https://dash.alelm.net/economy/175316/%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%b9%d9%85%d9%84%d8%a7%d8%aa-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%aa%d8%af%d8%a7%d9%88%d9%84%d8%a9-%d8%ad%d9%88%d9%84-%d8%a7/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175322,,https://dash.alelm.net/politics/175322/%d8%a8%d8%a7%d9%84%d8%a3%d8%b1%d9%82%d8%a7%d9%85-%d8%b9%d8%af%d8%af-%d8%a7%d9%84%d8%a3%d8%b7%d9%81%d8%a7%d9%84-%d8%a7%d9%84%d9%82%d8%aa%d9%84%d9%89-%d9%81%d9%8a-%d9%82%d8%b7%d8%a7%d8%b9-%d8%ba%d8%b2/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175324,,https://dash.alelm.net/current-events/175324/%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d9%86%d9%88%d8%a7%d8%a8-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a-%d9%8a%d8%b5%d9%88%d8%aa-%d9%84%d8%aa%d8%ac%d8%b1%d9%8a%d8%af-%d8%a7%d9%84%d8%b5%d9%8a/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175327,,https://dash.alelm.net/business/175327/%d9%88%d8%a7%d8%a6%d9%84-%d8%a7%d9%84%d9%86%d8%a7%d9%87%d8%b6-%d8%a3%d9%88%d9%84-%d8%b3%d8%b9%d9%88%d8%af%d9%8a-%d9%8a%d8%b9%d9%85%d9%84-%d9%81%d9%8a-%d8%a3%d9%83%d8%a8%d8%b1/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175329,,https://dash.alelm.net/business/175329/%d9%85%d8%b9%d8%af%d9%84%d8%a7%d8%aa-%d9%86%d9%85%d9%88-%d8%a7%d9%84%d9%85%d9%86%d8%aa%d8%ac%d8%a7%d8%aa-%d8%a7%d9%84%d8%b1%d9%82%d9%85%d9%8a%d8%a9-%d9%81%d9%8a-%d8%b3%d9%88%d9%82-%d8%a7%d9%84%d8%a5/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175338,,https://dash.alelm.net/politics/175338/%d8%a7%d9%86%d8%aa%d8%ae%d8%a7%d8%a8%d8%a7%d8%aa-%d8%a7%d9%84%d8%b1%d8%a6%d8%a7%d8%b3%d8%a9-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175342,,https://dash.alelm.net/art/175342/%d8%b0%d9%83%d8%b1%d9%89-%d8%a7%d9%84%d8%a3%d8%b4%d8%b1%d9%85-%d9%82%d8%b5%d8%a9-%d9%81%d8%aa%d8%a7%d8%a9-%d8%b3%d8%b9%d9%88%d8%af%d9%8a%d8%a9-%d9%82%d9%87%d8%b1%d8%aa-%d8%a7%d9%84%d9%85%d8%b1%d8%b6/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175352,,https://dash.alelm.net/current-events/175352/%d9%85%d8%b1%d8%b4%d8%ad%d9%88-%d8%a7%d9%84%d8%b1%d8%a6%d8%a7%d8%b3%d8%a9-%d9%81%d9%8a-%d8%b1%d9%88%d8%b3%d9%8a%d8%a7-%d9%85%d9%86-%d9%87%d9%85-%d8%a7%d9%84%d9%85%d8%aa%d9%86%d8%a7%d9%81%d8%b3%d9%88/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175354,,https://dash.alelm.net/varieties/175354/%d8%ad%d9%82%d9%8a%d9%82%d8%a9-%d8%a7%d8%ad%d8%aa%d9%88%d8%a7%d8%a1-%d8%ac%d9%85%d9%8a%d8%b9-%d8%a7%d9%84%d8%af%d8%a8%d8%a7%d8%a8%d8%a7%d8%aa-%d9%88%d8%a7%d9%84%d9%85%d8%af%d8%b1%d8%b9%d8%a7%d8%aa/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175370,,https://dash.alelm.net/health/175370/%d8%a5%d8%b0%d8%a7-%d9%83%d9%86%d8%aa-%d8%aa%d8%b3%d8%aa%d9%8a%d9%82%d8%b8-%d9%83%d8%b3%d9%88%d9%84%d9%8b%d8%a7-8-%d9%86%d8%b5%d8%a7%d8%a6%d8%ad-%d9%84%d9%86%d9%88%d9%85-%d9%85%d8%b1%d9%8a%d8%ad/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175391,,https://dash.alelm.net/sciences/175391/%d8%ad%d9%82%d9%8a%d9%82%d8%a9-%d8%aa%d9%88%d8%b5%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d9%86%d8%aa%d8%af%d9%89-%d8%a7%d9%84%d8%a7%d9%82%d8%aa%d8%b5%d8%a7%d8%af%d9%8a-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175395,,https://dash.alelm.net/health/175395/%d9%87%d9%84-%d9%8a%d8%a4%d8%af%d9%8a-%d8%aa%d9%86%d8%a7%d9%88%d9%84-%d8%a7%d9%84%d8%b7%d9%85%d8%a7%d8%b7%d9%85-%d8%a5%d9%84%d9%89-%d8%a7%d8%b1%d8%aa%d9%81%d8%a7%d8%b9-%d9%86%d8%b3%d8%a8%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175398,,https://dash.alelm.net/culture/175398/%d8%a7%d9%84%d8%ae%d8%a7%d9%84%d8%af%d9%88%d9%86-%d9%85%d8%a7%d8%a6%d8%a9-%d8%a3%d8%b9%d8%b8%d9%85%d9%87%d9%85-%d9%85%d8%ad%d9%85%d8%af-%ef%b7%ba-%d9%81%d9%85%d9%86-%d8%a7%d9%84%d8%aa%d8%b3%d8%b9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175421,,https://dash.alelm.net/health/175421/5-%d9%86%d8%b5%d8%a7%d8%a6%d8%ad-%d9%84%d9%85%d8%b3%d8%a7%d8%b9%d8%af%d8%a9-%d8%a3%d8%b7%d9%81%d8%a7%d9%84%d9%83-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%86%d8%ac%d8%a7%d8%ad-%d8%a3%d9%83%d8%ab%d8%b1-%d9%85/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175424,,https://dash.alelm.net/current-events/175424/%d8%ad%d8%ac%d9%85-%d9%87%d8%af%d8%b1-%d8%a7%d9%84%d9%84%d8%ad%d9%88%d9%85-%d9%81%d9%8a-%d8%a7%d9%84%d9%85%d9%85%d9%84%d9%83%d8%a9-%d8%b3%d9%86%d9%88%d9%8a%d9%8b%d8%a7/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175427,,https://dash.alelm.net/politics/175427/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d8%ad%d8%b5%d9%84%d8%aa-%d8%a7%d9%84%d9%85%d9%84%d9%83%d8%a9-%d8%b9%d9%81%d8%aa-%d8%b9%d9%84%d9%89-%d9%87%d8%b0%d8%a7-%d8%a7%d9%84%d9%84%d9%82%d8%a8-%d8%a7%d9%84/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175431,,https://dash.alelm.net/current-events/175431/%d8%a7%d9%84%d9%86%d9%88%d8%a7%d8%a8-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a-%d9%8a%d8%b5%d9%88%d8%aa-%d8%b9%d9%84%d9%89-%d8%ad%d8%b8%d8%b1-%d8%aa%d9%8a%d9%83-%d8%aa%d9%88%d9%83-%d9%84/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175432,,https://dash.alelm.net/current-events/175432/%d8%a7%d8%b1%d8%aa%d9%81%d8%a7%d8%b9-%d8%a7%d9%84%d8%aa%d8%b6%d8%ae%d9%85-%d8%a7%d9%84%d8%b3%d9%86%d9%88%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d9%85%d9%85%d9%84%d9%83%d8%a9-%d9%85%d8%af%d9%81%d9%88%d8%b9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175442,,https://dash.alelm.net/current-events/175442/%d9%85%d8%a4%d8%b4%d8%b1-%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d8%ac%d9%85%d9%84%d8%a9-%d9%81%d9%8a-%d8%a7%d9%84%d9%85%d9%85%d9%84%d9%83%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175457,,https://dash.alelm.net/current-events/175457/%d8%a3%d8%b3%d8%a8%d8%a7%d8%a8-%d8%ad%d8%b8%d8%b1-tik-tok-%d9%81%d9%8a-%d8%a3%d9%85%d9%8a%d8%b1%d9%83%d8%a7/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175463,,https://dash.alelm.net/culture/175463/%d8%a8%d8%a7%d9%84%d8%b5%d9%88%d8%b1-%d8%a3%d8%ac%d9%85%d9%84-%d8%a7%d9%84%d8%b4%d9%88%d8%a7%d8%b1%d8%b9-%d9%81%d9%8a-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85-2024/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175466,,https://dash.alelm.net/economy/175466/%d8%a7%d9%84%d8%af%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d9%83%d8%ab%d8%b1-%d8%aa%d8%b5%d8%af%d9%8a%d8%b1%d9%8b%d8%a7-%d9%84%d9%84%d8%a3%d8%b3%d9%84%d8%ad%d8%a9-%d9%81%d9%8a-%d8%a7%d9%84%d8%b9%d8%a7%d9%84/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175472,,https://dash.alelm.net/health/175472/%d8%b5%d8%a7%d8%ad%d8%a8-%d8%a7%d9%84%d8%b1%d8%a6%d8%a9-%d8%a7%d9%84%d8%ad%d8%af%d9%8a%d8%af%d9%8a%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175492,,https://dash.alelm.net/economy/175492/%d8%a7%d9%82%d8%aa%d8%b5%d8%a7%d8%af-%d8%a7%d9%84%d9%82%d9%86%d8%a8-%d8%a3%d8%b1%d8%a8%d8%a7%d8%ad-%d9%87%d8%a7%d8%a6%d9%84%d8%a9-%d9%84%d9%84%d9%86%d8%a8%d8%a7%d8%aa-%d9%81%d9%8a-%d8%a7%d9%84%d8%af/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175496,,https://dash.alelm.net/economy/175496/%d8%a3%d9%83%d8%a8%d8%b1-%d8%a3%d8%b3%d9%88%d8%a7%d9%82-%d8%a7%d9%84%d8%a3%d8%b3%d9%87%d9%85-%d9%81%d9%8a-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175499,,https://dash.alelm.net/current-events/175499/%d8%a8%d8%b9%d8%af-%d8%aa%d8%b5%d9%88%d9%8a%d8%aa-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a-%d8%a8%d8%b4%d8%a3%d9%86-%d8%aa%d9%8a%d9%83-%d8%aa%d9%88%d9%83-%d8%a7%d9%84%d8%b5%d9%8a%d9%86/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175500,,https://dash.alelm.net/sciences/175500/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d8%aa%d9%85%d8%b1-%d8%a8%d8%b9%d8%b6-%d8%a7%d9%84%d8%ad%d9%8a%d8%aa%d8%a7%d9%86-%d8%a8%d8%b3%d9%86-%d8%a7%d9%84%d9%8a%d8%a3%d8%b3%d8%9f/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175501,,https://dash.alelm.net/current-events/175501/%d8%b2%d8%b9%d9%8a%d9%85-%d9%83%d9%88%d8%b1%d9%8a%d8%a7-%d8%a7%d9%84%d8%b4%d9%85%d8%a7%d9%84%d9%8a%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175509,,https://dash.alelm.net/politics/175509/%d9%85%d9%88%d8%a7%d8%b7%d9%86%d9%88-%d8%a7%d9%84%d8%af%d9%88%d9%84-%d8%a7%d9%84%d8%a3%d9%83%d8%ab%d8%b1-%d8%b7%d9%84%d8%a8%d9%8b%d8%a7-%d9%84%d9%84%d8%ac%d9%88%d8%a1-%d8%a5%d9%84%d9%89-%d8%a7%d9%84/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175517,,https://dash.alelm.net/sciences/175517/%d9%85%d8%a7-%d9%87%d9%8a-%d8%a3%d9%81%d8%b6%d9%84-%d8%b7%d8%b1%d9%8a%d9%82%d8%a9-%d9%84%d8%aa%d8%b0%d9%83%d8%b1-%d8%a7%d9%84%d9%85%d8%b9%d9%84%d9%88%d9%85%d8%a7%d8%aa%d8%9f/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175522,,https://dash.alelm.net/varieties/175522/%d9%87%d9%84-%d8%b8%d9%87%d8%b1%d8%aa-%d8%a7%d9%84%d9%83%d8%a7%d8%a6%d9%86%d8%a7%d8%aa-%d8%a7%d9%84%d9%81%d8%b6%d8%a7%d8%a6%d9%8a%d8%a9-%d9%81%d8%b9%d9%84%d8%a7-%d9%81%d9%8a-%d8%b3%d9%85%d8%a7%d8%a1/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175525,,https://dash.alelm.net/technology/175525/%d9%85%d8%a7-%d9%87%d9%8a-%d8%a7%d9%84%d8%a3%d8%af%d9%84%d8%a9-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9-%d9%84%d8%aa%d8%a3%d8%ab%d9%8a%d8%b1-tiktok-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%a3/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175528,,https://dash.alelm.net/health/175528/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d8%a7%d8%b2%d8%af%d8%a7%d8%af%d8%aa-%d9%85%d8%b9%d8%af%d9%84%d8%a7%d8%aa-%d8%a7%d9%84%d8%a5%d8%b5%d8%a7%d8%a8%d8%a9-%d8%a8%d8%b3%d8%b1%d8%b7%d8%a7%d9%86-%d8%a7%d9%84/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175533,,https://dash.alelm.net/sciences/175533/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d9%8a%d8%a4%d8%ab%d8%b1-%d8%a7%d9%84%d9%84%d8%b9%d8%a8-%d9%85%d8%b9-%d8%a7%d9%84%d9%83%d9%84%d8%a7%d8%a8-%d8%a5%d9%8a%d8%ac%d8%a7%d8%a8%d9%8a%d9%8b%d8%a7/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175541,,https://dash.alelm.net/sciences/175541/%d9%85%d8%a7-%d9%87%d9%8a-%d9%83%d9%85%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%a7%d8%a1-%d8%a7%d9%84%d9%85%d9%88%d8%ac%d9%88%d8%af%d8%a9-%d9%81%d9%8a-%d8%a7%d9%84%d9%82%d8%b4%d8%b1%d8%a9-%d8%a7%d9%84%d8%a3/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175547,,https://dash.alelm.net/health/175547/%d9%87%d9%84-%d9%8a%d8%a4%d8%ab%d8%b1-%d8%a7%d9%84%d8%b5%d9%8a%d8%a7%d9%85-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%ae%d8%b5%d9%88%d8%a8%d8%a9-%d9%84%d8%af%d9%89-%d8%a7%d9%84%d8%b1%d8%ac%d8%a7%d9%84-%d9%88/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175550,,https://dash.alelm.net/sciences/175550/%d9%83%d9%85-%d9%85%d8%b1%d8%a9-%d9%8a%d9%85%d9%83%d9%86-%d8%a3%d9%86-%d9%8a%d8%ad%d8%af%d8%ab-%d9%83%d8%b3%d9%88%d9%81-%d8%a7%d9%84%d8%b4%d9%85%d8%b3%d8%9f/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175553,,https://dash.alelm.net/sciences/175553/%d8%a8%d8%ad%d8%ab-%d8%ac%d8%af%d9%8a%d8%af-%d9%87%d9%83%d8%b0%d8%a7-%d9%8a%d9%85%d9%83%d9%86%d9%83-%d8%aa%d8%b9%d9%84%d9%91%d9%85-%d8%a7%d9%84%d8%b3%d8%b9%d8%a7%d8%af%d8%a9/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175556,,https://dash.alelm.net/technology/175556/%d9%86%d9%85%d9%88-%d9%87%d8%a7%d8%a6%d9%84-%d9%84%d9%84%d8%a7%d8%ad%d8%aa%d9%8a%d8%a7%d9%84-%d8%a7%d9%84%d9%85%d8%af%d8%b9%d9%88%d9%85-%d8%a8%d8%a7%d9%84%d8%b0%d9%83%d8%a7%d8%a1-%d8%a7%d9%84%d8%a7/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175559,,https://dash.alelm.net/varieties/175559/%d9%85%d8%a7-%d8%a3%d9%83%d8%ab%d8%b1-%d8%a7%d9%84%d8%af%d9%88%d9%84-%d8%a7%d9%84%d8%aa%d9%8a-%d9%8a%d8%ab%d9%82-%d8%a7%d9%84%d9%86%d8%a7%d8%b3-%d9%81%d9%8a%d9%87%d8%a7-%d8%a8%d8%a7%d9%84%d8%a3%d8%ae/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175585,,https://dash.alelm.net/economy/175585/%d8%a3%d9%83%d8%ab%d8%b1-%d8%a7%d9%84%d8%a8%d9%84%d8%af%d8%a7%d9%86-%d8%a7%d8%b3%d8%aa%d9%87%d9%84%d8%a7%d9%83%d9%8b%d8%a7-%d9%84%d9%84%d8%b7%d8%b9%d8%a7%d9%85-%d9%81%d9%8a-%d8%a7%d9%84%d8%b9%d8%a7/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175592,,https://dash.alelm.net/economy/175592/%d9%85%d8%a7-%d9%85%d8%af%d9%89-%d8%a7%d8%b9%d8%aa%d9%85%d8%a7%d8%af-%d8%a7%d9%84%d9%88%d9%84%d8%a7%d9%8a%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d8%aa%d8%ad%d8%af%d8%a9-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%8a/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
post,175599,,https://dash.alelm.net/current-events/175599/%d8%aa%d9%81%d8%a7%d8%b5%d9%8a%d9%84-%d9%85%d9%82%d8%aa%d8%b1%d8%ad-%d8%ad%d9%85%d8%a7%d8%b3-%d9%84%d9%88%d9%82%d9%81-%d8%a5%d8%b7%d9%84%d8%a7%d9%82-%d8%a7%d9%84%d9%86%d8%a7%d8%b1-%d9%81%d9%8a-%d8%ba/,,,404,404,TARGET_ROW_ABSENT_INFERRED_404,INFERRED_FROM_ABSENT_DB_ROW
